x,y,z,cluster
-0.162861785,-0.124996754,-0.324213667,#d62728
-0.4839806,-0.299023824,0.118071356,#d62728
-0.195743599,-0.115089692,-0.219497813,#d62728
0.232492321,0.242750541,-0.147638086,#d62728
0.156688414,0.2136335,-0.201997625,#d62728
-0.175442487,-0.084168054,0.124680531,#d62728
-0.171521282,-0.037331046,-0.198192822,#d62728
-0.081148641,0.146793974,0.255896601,#d62728
0.014217259,0.135822954,-0.21652019,#d62728
-0.505854642,0.035461076,0.399322969,#d62728
-0.162369275,0.202377588,-0.011623975,#d62728
-0.002507553,0.261161344,-0.065389294,#d62728
-0.253386,0.014845846,-0.034028541,#d62728
-0.191287078,-0.007415512,0.119381706,#d62728
-0.115618436,-0.022246003,-0.382968854,#d62728
0.058413897,0.083184635,-0.243668596,#d62728
0.872600316,0.014354604,0.098118484,#1f77b4
-0.046347714,0.134390874,-0.315214113,#d62728
-0.187877774,0.134575151,0.310378956,#d62728
-0.356259365,-0.406824032,0.138706171,#d62728
-0.395402762,-0.189365328,-0.060324969,#d62728
0.504814335,-0.508197757,0.093462538,#1f77b4
-0.146796848,0.285057824,0.397436318,#d62728
-0.014775284,0.322381572,-0.017449015,#d62728
0.73374874,-0.217725297,0.056681084,#1f77b4
-0.140668246,0.005666767,-0.308939921,#d62728
0.159513621,0.08698132,-0.193951114,#d62728
-0.179449309,-0.068715651,-0.255277439,#d62728
0.849387038,0.091909392,0.240876387,#1f77b4
-0.149430036,0.292972993,0.057657043,#d62728
0.702755992,-0.267092434,0.037399862,#1f77b4
-0.32365211,-0.070032715,0.140458085,#d62728
-0.352912328,-0.300780659,0.043548968,#d62728
-0.349593802,-0.113230914,0.067790768,#d62728
-0.452728152,-0.177002068,0.060733345,#d62728
-0.175365363,-0.080709774,-0.172321133,#d62728
-0.386873183,-0.223464748,0.182266317,#d62728
0.015233912,0.055112482,-0.257651877,#d62728
-0.437642976,-0.102485543,-0.005111772,#d62728
0.786654618,-0.138090035,0.07867363,#1f77b4
-0.69318102,-0.422976688,0.362701734,#d62728
-0.090398916,0.237055563,-0.15982198,#d62728
0.134878836,0.32228268,-0.019723586,#d62728
-0.180356233,0.032299082,-0.162361082,#d62728
-0.284929293,-0.109691659,-0.116384547,#d62728
-0.381873066,-0.222516232,-0.068863694,#d62728
-0.001244987,0.064842613,-0.253321158,#d62728
0.014847274,-0.007907925,-0.145822135,#d62728
0.648533187,-0.373663226,-0.002719452,#1f77b4
-0.248884627,-0.171137406,-0.204289897,#d62728
0.117973786,0.245871353,-0.19213083,#d62728
-0.385457433,-0.086701277,0.05034488,#d62728
-0.072393989,-0.098095332,-0.109059595,#d62728
0.288833276,0.59760533,0.263421677,#d62728
-0.134368578,-0.113312869,-0.265704907,#d62728
-0.344406448,-0.110315092,0.061062563,#d62728
-0.431317109,-0.275108214,-0.107219178,#d62728
0.100131652,0.175701656,-0.21185015,#d62728
0.128358801,0.025677281,-0.308439719,#d62728
0.107667514,0.152103251,-0.173360437,#d62728
0.049596284,0.193844845,-0.145495562,#d62728
-0.044252776,0.173951641,-0.194372048,#d62728
-0.448916988,-0.226817706,0.351055937,#d62728
-0.192540108,-0.065609839,-0.349631312,#d62728
-0.569017382,-0.366153298,0.568037092,#d62728
0.655950436,-0.347151758,0.00462994,#1f77b4
-0.367822177,-0.317317511,-0.033559144,#d62728
-0.387352534,-0.390215451,0.193759097,#d62728
0.711496841,-0.237322632,0.067924353,#1f77b4
-0.269763547,-0.088107508,-0.162717597,#d62728
0.015966493,0.161312649,-0.096291332,#d62728
-0.353152593,-0.009561525,-0.035949702,#d62728
0.813076276,-0.075573457,0.102431006,#1f77b4
-0.114165051,0.066153798,-0.18926087,#d62728
0.06818004,0.55918875,0.524822768,#d62728
-0.293534708,-0.105805763,0.004924118,#d62728
0.47718125,-0.478107789,0.223516944,#1f77b4
0.047937116,0.019591662,-0.256934587,#d62728
-0.161045021,0.064584959,0.191545519,#d62728
0.12369242,0.232810155,-0.135852941,#d62728
-0.080387517,-0.048999463,-0.151964706,#d62728
0.689971353,-0.333879174,-0.035527114,#1f77b4
-0.35833652,-0.156672427,0.079081486,#d62728
-0.223168309,-0.190837239,-0.202940544,#d62728
0.706040923,-0.246296126,0.071251442,#1f77b4
-0.121100969,0.108183786,-0.222628365,#d62728
0.043077583,0.259744011,-0.175061295,#d62728
0.153984792,0.402752285,-0.113787346,#d62728
-0.415622161,-0.218139801,-0.063131116,#d62728
0.202363219,0.546499441,0.6054627,#d62728
0.240225179,0.325834943,-0.112129085,#d62728
0.142984017,0.218859715,-0.093102081,#d62728
0.648688996,-0.418224751,-0.071087102,#1f77b4
-0.161740975,0.123942908,0.079730027,#d62728
-0.164381237,-0.039843412,-0.248805974,#d62728
-0.638130055,-0.364441956,0.335797761,#d62728
0.043574304,0.095765427,-0.249828723,#d62728
0.621799886,-0.427484561,-0.023377906,#1f77b4
-0.242368388,0.107575696,0.132804406,#d62728
0.053797908,0.214816697,-0.119276803,#d62728
0.816063848,0.017595062,0.210855222,#1f77b4
0.583463703,-0.47284116,-0.025668457,#1f77b4
0.233561808,0.314343602,-0.049824715,#d62728
0.127142932,0.187131904,-0.088845928,#d62728
0.114663255,0.202261863,-0.126925093,#d62728
-0.448236204,-0.376638505,0.406531597,#d62728
-0.508930139,-0.017673539,0.369236498,#d62728
0.066166838,0.2189414,0.087821445,#d62728
0.307241783,-0.116752028,-0.069259585,#1f77b4
-0.082384519,-0.12585034,-0.113767254,#d62728
0.707144039,-0.260541789,0.011132647,#1f77b4
-0.255852924,-0.052208179,-0.203653504,#d62728
0.040965265,0.039320034,-0.171467447,#d62728
0.035092101,0.219312084,-0.210716337,#d62728
-0.196431668,-0.085838477,-0.175576986,#d62728
0.068700374,0.337308998,0.085782245,#d62728
-0.055830668,-0.140528565,-0.263892574,#d62728
-0.299781763,-0.203556934,-0.111244984,#d62728
0.118319016,0.357997211,-0.124293033,#d62728
0.774680231,-0.214370542,-0.002857823,#1f77b4
-0.177996652,0.255593289,0.007963868,#d62728
-0.47998504,-0.257933594,-0.076851915,#d62728
-0.48586471,-0.223397447,0.033194313,#d62728
-0.73914578,-0.391756869,0.262417341,#d62728
0.463252286,0.567677547,0.237032951,#1f77b4
-0.062899677,0.14958011,-0.22656915,#d62728
-0.438123953,-0.145123536,0.009386653,#d62728
-0.33145313,0.089422723,0.097338702,#d62728
-0.403549344,-0.140005105,-0.044338547,#d62728
-0.221958712,0.076569056,0.166362527,#d62728
-0.315580417,0.021666552,0.593591338,#d62728
0.06810906,0.625035399,0.932772206,#d62728
0.12838682,0.539166912,0.868283945,#d62728
-0.137999048,0.189828947,0.063222334,#d62728
-0.067488833,-0.017341564,-0.382828896,#d62728
-0.326524119,-0.031778723,0.374884344,#d62728
-0.186937731,-0.101077117,-0.163763478,#d62728
-0.240980831,0.482829874,0.476201074,#d62728
-0.010078322,-0.392522371,0.221938234,#d62728
-0.092849465,0.267393754,-0.062464906,#d62728
-0.218243173,-0.001674771,0.096587941,#d62728
-0.163127649,-0.088162641,0.006424348,#d62728
-0.189299795,0.146994436,-0.002396834,#d62728
0.76012014,-0.115055367,0.14849902,#1f77b4
0.68863156,-0.311874825,0.012844389,#1f77b4
0.007673662,0.143197075,-0.016109617,#d62728
0.641198608,-0.30653035,0.091716983,#1f77b4
0.841773201,0.004468043,0.153608405,#1f77b4
-0.044828651,0.166596074,0.226827478,#d62728
-0.074178801,0.005733028,-0.107785039,#d62728
-0.101745348,-0.049741587,-0.357879496,#d62728
-0.163025644,-0.059414613,-0.032349181,#d62728
0.633557517,-0.348935914,0.077556161,#1f77b4
0.123114879,0.357035059,0.017981538,#d62728
0.674991685,-0.258662513,0.109461878,#1f77b4
-0.115650971,0.166470533,0.112382018,#d62728
-0.391770279,-0.161184637,-0.021317702,#d62728
-0.415005883,-0.352074201,0.06218611,#d62728
-0.187236383,0.044971116,0.305425179,#d62728
0.118348169,0.097584047,1.90E-05,#d62728
-0.639763314,-0.276031466,0.255539277,#d62728
0.813258156,0.001285884,0.208559773,#1f77b4
0.10392219,0.339106862,-0.131472943,#d62728
-0.061043725,0.516392591,0.265991979,#d62728
0.251460845,0.394587175,-0.04736975,#d62728
-0.064432166,0.23380897,-0.002093892,#d62728
-0.225009493,-0.250318071,-0.036312309,#d62728
-0.337646965,-0.234210565,0.0668628,#d62728
-0.506885515,-0.306497116,-0.069021767,#d62728
-0.245067167,-0.102265858,0.224026789,#d62728
-0.029752237,0.005612491,-0.270956521,#d62728
-0.416343201,-0.225167859,-0.007896755,#d62728
0.250136192,0.740465573,0.340162597,#d62728
-0.06516491,0.075479548,-0.039713215,#d62728
-0.392461414,-0.003874235,0.241209167,#d62728
-0.043948106,0.336840389,-0.06971429,#d62728
-0.39499027,-0.298252497,-0.023254299,#d62728
-0.06887479,-0.097484821,0.551579957,#d62728
-0.283831931,-0.029660784,0.439862878,#d62728
0.082935673,-0.049664372,-0.230604194,#d62728
-0.074188264,-0.048619715,-0.208354191,#d62728
-0.430644759,-0.096849743,0.519655658,#d62728
-0.098949491,0.032350368,-0.202333307,#d62728
-0.213201661,-0.031277568,-0.216842543,#d62728
-0.110205558,-0.094429696,-0.077430974,#d62728
0.335017034,0.168198689,0.234167592,#1f77b4
-0.14122042,-0.036423549,-0.133708279,#d62728
-0.082681945,-0.254515042,0.075483036,#d62728
0.199854056,0.544205279,0.188361023,#d62728
-0.102326866,0.085488486,-0.173179037,#d62728
-0.110638362,0.130113601,-0.086754859,#d62728
0.507710785,-0.466447917,0.176469183,#1f77b4
-0.179727953,0.092901229,-0.153320248,#d62728
-0.232084135,-0.077318893,-0.242527279,#d62728
0.045112617,0.338421361,-0.03276835,#d62728
0.154718657,0.406036883,-0.153372142,#d62728
-0.175499309,0.086452734,-0.182486962,#d62728
-0.178522048,-0.113994798,-0.248852989,#d62728
0.134343431,0.308932012,0.013703412,#d62728
0.116988731,0.45094233,-0.019394359,#d62728
-0.333222705,-0.190512285,-0.083950754,#d62728
-0.375388444,-0.313307329,0.136223613,#d62728
-0.097130489,0.125865471,-0.187864466,#d62728
-0.111211419,-0.019950569,-0.316923762,#d62728
-0.255504443,0.010605868,0.091773414,#d62728
0.548143296,-0.513487682,-0.04165706,#1f77b4
-0.086085966,0.114218022,-0.193180607,#d62728
0.554919925,-0.482895065,0.043720627,#1f77b4
0.220251503,0.492307467,0.107799211,#d62728
0.135046617,0.207288011,-0.154895382,#d62728
-0.196885329,-0.133895746,-0.24747137,#d62728
-0.30068147,-0.118940072,-0.107579554,#d62728
-0.117635132,0.054727896,-0.267959111,#d62728
0.126452922,0.581035541,-0.006920524,#d62728
-0.049548304,0.010381484,-0.36063846,#d62728
0.057020884,0.2157997,-0.096286589,#d62728
-0.112029316,-0.161622413,-0.195689038,#d62728
-0.037120726,0.095711546,-0.12203321,#d62728
0.22679367,0.379499923,-0.139060706,#d62728
